Num,Name,Genus,Species,Subspecies,County,Regions,Landscape,Location,GPS,Habitat,ColMethod,Date,Year,Decade,Decade30,Invasion,Museum,Source,Notes
149,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Summit,LEGP,Urban,Twinsburg,,,,10-Jun-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
150,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Summit,LEGP,Urban,Northfield,,,,1-Aug-23,1923,1920,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
170,Cycloneda munda,Cycloneda,munda,,Summit,LEGP,Urban,Twinsburg,,,,9-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
172,Cycloneda munda,Cycloneda,munda,,Summit,LEGP,Urban,Northfield,,,,13-May-24,1924,1920,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
185,Cycloneda munda,Cycloneda,munda,,Summit,LEGP,Urban,Tinker's Creek,,,,11-Aug-69,1969,1960,1950-1970,1Pre-invasion,Cleveland Museum of Natural History,Museum,
235,Brachiacantha ursina,Brachiacantha,ursina,,Summit,LEGP,Urban,Twinsburg,,,,15-Aug-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
240,Brachiacantha ursina,Brachiacantha,ursina,,Summit,LEGP,Urban,Twinsburg,,,,18-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
251,Brachiacantha ursina,Brachiacantha,ursina,,Summit,LEGP,Urban,Northfield,,,,1-Aug-24,1924,1920,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
311,Hippodamia convergens,Hippodamia,convergens,,Summit,LEGP,Urban,Twinsburg,,,,18-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
314,Hyperaspis�undulata,Hyperaspis,undulata,,Summit,LEGP,Urban,Twinsburg,,,,27-Jun-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
317,Hyperaspis�undulata,Hyperaspis,undulata,,Summit,LEGP,Urban,Twinsburg,,,,27-Jun-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
319,Hyperaspis�undulata,Hyperaspis,undulata,,Summit,LEGP,Urban,Northfield,,,,6-May-26,1926,1920,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
329,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,Twinsburg,,,,7-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
334,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,Twinsburg,,,,18-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
336,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,Twinsburg,,,,18-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
338,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,Peninsula,,,,23-May-25,1925,1920,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
366,Coccinella novemnotata,Coccinella,novemnotata,,Summit,LEGP,Urban,Twinsburg,,,,7-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
445,Adalia bipunctata,Adalia,bipunctata,,Summit,LEGP,Urban,Twinsburg,,,,23-Jun-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
454,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,Twinsburg,,,,17-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
459,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,Twinsburg,,,,18-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
460,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,Peninsula,,,,23-May-25,1925,1920,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
462,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,Twinsburg,,,,18-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
479,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,Summit,LEGP,Urban,Northfield,,,,20-Aug-26,1926,1920,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
481,Hippodamia tredecimpunctata,Hippodamia,tredecimpunctata,,Summit,LEGP,Urban,Twinsburg,,,,7-Jul-31,1931,1930,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
487,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Northfield,,,,1-Sep-26,1926,1920,1920-1940,1Pre-invasion,Cleveland Museum of Natural History,Museum,
695,Adalia bipunctata,Adalia,bipunctata,,Summit,LEGP,Urban,Akron,,,,13-Oct-91,1991,1990,1980-2000,2Csept,OSU ATI,Museum,
827,Cycloneda munda,Cycloneda,munda,,Summit,LEGP,Urban,Akron,,,,20-Sep-62,1962,1960,1950-1970,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
828,Hippodamia convergens,Hippodamia,convergens,,Summit,LEGP,Urban,Akron,,,,29-Sep-62,1962,1960,1950-1970,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
866,Adalia bipunctata,Adalia,bipunctata,,Summit,LEGP,Urban,Akron,,,,16-Sep-68,1968,1960,1950-1970,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
1248,Adalia bipunctata,Adalia,bipunctata,,Summit,LEGP,Urban,Barberton,,,,17-Aug-60,1960,1960,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1536,Hippodamia convergens,Hippodamia,convergens,,Summit,LEGP,Urban,Barberton,,,,26-Aug-60,1960,1960,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1537,Hippodamia convergens,Hippodamia,convergens,,Summit,LEGP,Urban,Barberton,,,,26-Aug-60,1960,1960,1950-1970,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1653,Hyperaspis�undulata,Hyperaspis,undulata,,Summit,LEGP,Urban,Akron,,,,17-Jul-34,1934,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
2264,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2265,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2266,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2267,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2268,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2269,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2270,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2271,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2272,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2273,Anisosticta bitriangularis,Anisosticta,bitriangularis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2274,Brachiacantha ursina,Brachiacantha,ursina,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2306,Coleomegilla maculata,Coleomegilla,maculata,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2322,Cycloneda munda,Cycloneda,munda,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2414,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,Ravenna,,,,22-Sep-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2433,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,Twinsburg,,,,15-Nov-14,2014,2010,2010-2018,4Pquat,LLP,Museum,
2434,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,Twinsburg,,,,15-Nov-14,2014,2010,2010-2018,4Pquat,LLP,Museum,
2464,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,Twinsburg,,,,9-Mar-16,2016,2010,2010-2018,4Pquat,LLP,Museum,
2470,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2479,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,Akron,,,,6-Jul-12,2012,2010,2010-2018,4Pquat,LLP,Museum,
2802,Anatis mali,Anatis,mali,,Summit,LEGP,Urban,Boy Scouts of America Camp Butler,,,,2-17-Jul-2007,2007,2000,1980-2000,4Pquat,Carnegie Museum of Natural History,Museum,
2803,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,,,,,21 Jul-4 Aug-2017,2017,2010,2010-2018,4Pquat,Carnegie Museum of Natural History,Museum,
3087,Coccinella novemnotata,Coccinella,novemnotata,,Summit,LEGP,Urban,"Ira (Hawkins), Summit Co., OH",,,,26-Jun-01,1901,1900,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 762152
3653,Cycloneda munda,Cycloneda,munda,,Summit,LEGP,Urban,"Summit Co., OH",,,,14-Jun-60,1960,1960,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550757
3925,Hippodamia parenthesis,Hippodamia,parenthesis,,Summit,LEGP,Urban,"Summit Co., OH",,,,27-Jul-00,1900,1900,1890-1910,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550602
4204,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Summit,LEGP,Urban,"Summit Co., OH",,,,15-Jun-60,1960,1960,1950-1970,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 760463
4226,Brachiacantha ursina,Brachiacantha,ursina,,Summit,LEGP,Urban,"2215 West Bath Rd, Akron, OH",41.163381; -81.582061,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  941 
4245,Brachiacantha ursina,Brachiacantha,ursina,,Summit,LEGP,Urban,"corner of Rt 91 and Ravenna St, Hudson, OH",41.239456; -81.440409,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1006 garden diff location
4257,Brachiacantha ursina,Brachiacantha,ursina,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  297 
4258,Brachiacantha ursina,Brachiacantha,ursina,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  297 
4306,Chilocorus stigma,Chilocorus,stigma,,Summit,LEGP,Urban,"1828 Smith Rd., Akron, Ohio",41.140893; -81.5755,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  393 garden diff location
4318,Coccinella septempunctata,Coccinella,septempunctata,,Summit,LEGP,Urban,"192 Durward, Akron, Ohio",41.118997; -81.602453,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  327 garden diff location
4321,Coccinella septempunctata,Coccinella,septempunctata,,Summit,LEGP,Urban,"3303 Ridgewood Rd., Fairlawn, Oh",41.112167; -81.631758,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  970 garden diff location
4322,Coccinella septempunctata,Coccinella,septempunctata,,Summit,LEGP,Urban,"192 Durward, Akron, Ohio",41.118997; -81.602453,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  5 garden diff location
4350,Coleomegilla maculata,Coleomegilla,maculata,,Summit,LEGP,Urban,"1789 Cynthia Circle, Akron, Ohio",41.163628; -81.582792,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  305 
4352,Coleomegilla maculata,Coleomegilla,maculata,,Summit,LEGP,Urban,"1073 Karen Dr. , Akron, Ohio",41.133161; -81.556172,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  350 
4376,Coleomegilla maculata,Coleomegilla,maculata,,Summit,LEGP,Urban,"corner of Rt 91 and Ravenna St, Hudson, OH",41.239456; -81.440409,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1006 garden diff location
4401,Coleomegilla maculata,Coleomegilla,maculata,,Summit,LEGP,Urban,"1313 Mockingbird Tr., Stow, Ohio",41.180911; -81.460614,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  160 
4406,Cycloneda munda,Cycloneda,munda,,Summit,LEGP,Urban,"1540 Maple St., Barberton, Ohio",40.997514; -81.644108,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  275 garden diff location
4459,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"1112 Eastwood Ave, Tallmadge, Ohio",41.083197; -81.401128,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  249 
4461,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"554 Clifford Ave, Akron, Ohio",41.047667; -81.507683,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  263 
4465,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"2913 Vesper Dr., Akron, Ohio",41.138617; -81.619347,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  287 
4482,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"108 Menlo Park, Akron, Ohio",41.107017; -81.5572,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  423 
4485,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"554 Clifford Ave, Akron, Ohio",41.047667; -81.507683,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  475 
4486,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  492 
4508,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"3135 Highland Dr, Silver Lake, Ohio",41.165003; -81.458845,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  668 
4520,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"970 N Hamtown Rd, Akron, OH",41.162109; -81.667564,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  974 
4522,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"2215 W Bath Rd, Akron, OH",41.163591; -81.582076,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  993 
4590,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"240 Woodridge Dr, Peninsula, OH",41.190459; -81.513605,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1062 
4600,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  297 
4621,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"1261 Meadowlark Dr, New Franklin, OH",40.940503; -81.580465,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  980 
4622,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"1261 Meadowlark Dr, New Franklin, OH",40.940503; -81.580465,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  980 
4623,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"1261 Meadowlark Dr, New Franklin, OH",40.940503; -81.580465,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  980 
4630,Harmonia axyridis,Harmonia,axyridis,,Summit,LEGP,Urban,"418 Merriman Rd, Akron, Ohio",41.103369; -81.542089,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  466 
4681,Hippodamia convergens,Hippodamia,convergens,,Summit,LEGP,Urban,"1313 Mockingbird Tr., Stow, Ohio",41.180911; -81.460614,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  160 
4701,Hippodamia variegata,Hippodamia,variegata,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  298 
4702,Hippodamia variegata,Hippodamia,variegata,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  298 
4711,Hippodamia variegata,Hippodamia,variegata,,Summit,LEGP,Urban,"108 Menlo Park, Akron, Ohio",41.107017; -81.5572,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  148 
4712,Hippodamia variegata,Hippodamia,variegata,,Summit,LEGP,Urban,"108 Menlo Park, Akron, Ohio",41.107017; -81.5572,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  148 
4713,Hippodamia variegata,Hippodamia,variegata,,Summit,LEGP,Urban,"108 Menlo Park, Akron, Ohio",41.107017; -81.5572,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  148 
4715,Hippodamia variegata,Hippodamia,variegata,,Summit,LEGP,Urban,"1313 Mockingbird Tr., Stow, Ohio",41.180911; -81.460614,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  160 
4719,Hyperaspis�undulata,Hyperaspis,undulata,,Summit,LEGP,Urban,"192 Durwand Road, Fairlawn, Ohio",41.119122; -81.602867,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  110 garden diff location
4730,Hyperaspis�undulata,Hyperaspis,undulata,,Summit,LEGP,Urban,"1789 Cynthia Circle, Akron, Ohio",41.163628; -81.582792,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  306 
4747,Hyperaspis�undulata,Hyperaspis,undulata,,Summit,LEGP,Urban,"3511 River Roch Dr, Cuyahoga falls, Ohio",41.165074; -81.499531,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  536 
4748,Hyperaspis�undulata,Hyperaspis,undulata,,Summit,LEGP,Urban,"418 Merriman Rd, Akron, OH",41.103394; -81.542464,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  936 
4849,Hyperaspis�undulata,Hyperaspis,undulata,,Summit,LEGP,Urban,"108 Menlo Park, Akron, Ohio",41.107017; -81.5572,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  148 
4850,Hyperaspis�undulata,Hyperaspis,undulata,,Summit,LEGP,Urban,"108 Menlo Park, Akron, Ohio",41.107017; -81.5572,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  148 
4862,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"1313 Mockingbird Tr., Stow, Ohio",41.180911; -81.460614,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  159 
4867,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"1073 Karen Dr. , Akron, Ohio",41.133161; -81.556172,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  349 
4868,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"180 S. Rose Blvd., Akron, Ohio",41.098922; -81.554486,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  381 
4874,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  491 
4877,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"2602 Graham Ave, Akron, Ohio",41.056553; -81.434875,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  590 
4880,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"3303 Ridgewood Rd., Fairlawn, Oh",41.112167; -81.631758,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  969 garden diff location
4886,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"2633 Hudson-Aurora Rd, Hudson, Ohio",41.260389; -81.412403,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  25 
4887,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"2633 Hudson-Aurora Rd, Hudson, Ohio",41.260389; -81.412403,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  25 
4899,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"418 Merriman Rd, Akron, Ohio",41.103369; -81.542089,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  465 
4900,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"418 Merriman Rd, Akron, Ohio",41.103369; -81.542089,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  465 
4904,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"3511 River Roch Dr, Cuyahoga falls, Ohio",41.165074; -81.499531,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  536 
4935,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  297 
4936,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  297 
4937,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  297 
4938,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"1118 Killian Rd., Akron, Ohio",40.997031; -81.483631,home garden,sticky trap,,2009,2000,1980-2000,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  297 
4951,Propylea quatuordecimpunctata,Propylea,quatuordecimpunctata,,Summit,LEGP,Urban,"4900 State Rd, Peninsula, OH",41.20298; -81.496788,home garden,sticky trap,,2014,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  1045 
